Name,Action_rgb,Romance_rgb,Drama_rgb,Horror_rgb,Action,Drama,Horror,Romance,Action_audio,Romance_audio,Drama_audio,Horror_audio,Label
I Love You Movie Trailer  Upendra  Rachita Ram  Telugu Full Screen,6.588856131,24.53837693,55.66114187,13.21162879,3.495655581,58.81838202,7.366167754,30.31979799,40.14245868,21.74145877,27.76190937,10.35417914,3
In a Relationship Trailer #1 (2018)  Movieclips Indie,3.359195963,27.18041241,27.31091678,42.14947522,24.87838417,40.35938978,11.73770726,23.02451581,12.58965135,38.74287009,43.41312945,5.254345387,3
"Ishq Junoon - Official Movie Trailer _ Rajbir, Div",4.761362076,38.75910044,26.8776238,29.60191369,0.589904981,6.145355478,3.866055608,89.39868808,47.52519727,8.748651296,32.56846368,11.15768701,3
"Jism 2 Theatrical Trailer _ Sunny Leone, Randeep H",18.31742525,11.2833932,34.2400372,36.15913987,19.63777691,2.879741788,76.3731122,1.109364908,17.33673066,39.33437169,28.04069817,15.28819501,3
Just Married (2003) - Mile High Club Scene (1_3) _,9.312558919,26.67966187,61.03034616,2.977438085,10.74687839,40.23007154,2.098873444,46.92418277,5.330013856,24.27205592,36.56894565,33.82898867,3
"KHAMOSHIYAN - Silences have SecretsUNCENSORED Trailer  Ali Fazal, Gurmeet Choudhary,Sapna Pabbi",18.84326041,7.17304945,23.8141939,50.16949177,25.76439679,15.483208,40.30079544,18.45160127,5.673217028,29.3174535,25.36668479,39.64264393,3
"Kis Kisko Pyaar Karoon  Official Trailer  Kapil Sharma, Arbaaz, Elli, Manjari, Simran, Sai & Varun",4.642125592,33.20128024,61.35027409,0.806314871,39.71427977,38.00444603,5.043525994,17.2377497,8.493574709,39.14168775,34.69398022,17.67075211,3
Knocked Up Official Trailer #1 - Paul Rudd Movie (2007) HD,10.84765941,11.20432615,76.36905313,1.578960381,1.569763012,39.56670463,0.322493934,58.54102969,9.716875851,42.36330688,42.61682034,5.303002894,3
LADY LIKE Official Trailer (2018) Teen Romantic Comedy Movie HD,3.666008636,40.6572938,38.47091794,17.20578521,0.480667269,21.01922184,0.864695385,77.63541937,12.15447783,44.61077452,32.10351169,11.13123223,3
Last Christmas Inside Emilia Clarke & Henry Goldings Rom-Com,18.2967335,7.014331222,44.11106408,30.57787716,8.370363712,59.07534361,20.42918801,12.1251002,3.622947633,58.42184424,34.92130041,3.033907339,3
"Little Italy Official Trailer (2018)  Emma Roberts, Hayden Christensen",22.01972157,13.18938136,59.83784199,4.953046888,9.265298396,37.76736856,3.202704713,49.76463914,3.235618398,64.73063827,28.89687121,3.136867285,3
Love Actually - Trailer,20.19682527,13.43336999,62.91500926,3.454791009,3.595165536,60.24791598,1.735437289,34.42148864,4.348585382,61.00790501,31.29091561,3.352589533,3
"LOVE STATION - New Nepali Movie Official Trailer - 2019  Pradeep Khadka, Jassita Gurung",10.29304117,20.7665205,53.33094001,15.60949385,1.06263794,76.58421397,1.560699847,20.79245597,26.85984373,12.82495856,41.05663002,19.2585662,3
MIDNIGHT SUN Trailer (2018),6.479765475,18.94897372,26.79085433,47.78041244,12.5317812,29.16350663,7.707718015,50.59699416,12.95089871,41.60498679,37.64973879,7.794378698,3
MS ROMANTIC trailer,13.11436146,20.75257301,58.33875537,7.794309407,12.562038,16.75681919,20.0897947,50.5913496,46.6098994,15.98348618,32.36870766,5.037921295,3
Official Trailer _ 'Always Be My Maybe' _ Gerald A,9.636086971,19.33521777,67.33201146,3.696686774,13.84707838,61.27461195,1.476148143,23.40216637,4.843683913,57.7991128,30.18684983,7.17035532,3
Official Trailer _ American Pie Beta House _ Scene,11.38785034,24.61085767,60.91893315,3.082355298,15.66183567,3.973281756,5.761748552,74.60312843,16.92362875,39.571473,34.4976604,9.007231891,3
"One Night Stand Official Trailer _ Sunny Leone, Ta",10.45200974,25.01237988,47.82423079,16.71138555,5.500513315,22.53907323,3.207522258,68.75289679,51.90332532,2.979333512,40.03123045,5.086115003,3
Oru Adaar Love Official Trailer ¦¦ Vineeth Sreenivasan ¦¦ Shaan Rahman ¦¦ Omar Lulu,1.53572578,40.06163776,54.76043224,3.642198071,1.653411053,32.56740272,0.741673587,65.03750682,3.490992263,55.4115057,29.92530167,11.17220074,3
Passion Trailer 2013 Rachel McAdams Movie - Offici,38.36707175,2.838511579,49.1727531,9.621666372,25.71041584,48.46181273,11.21924222,14.60852921,36.31763756,31.33250773,23.2267037,9.123153985,3
Photograph - Official Trailer (U,17.1683073,11.91113666,69.51915026,1.401414815,44.15971637,34.66206491,18.37300956,2.805217355,14.35604692,46.74178958,31.64799213,7.254168391,3
PLUS ONE Official Trailer,16.76702052,13.87560815,34.40836072,34.94901359,2.189759538,41.96172953,1.644875109,54.20363545,18.28382462,51.1959374,26.8034637,3.71677205,3
Q Desire - Official Trailer (2012) HD,9.447327256,10.83993688,79.53791618,0.174819445,38.96205723,35.19996107,2.007986046,23.8299951,7.924892753,23.57136458,30.82392812,37.67980933,3
Rocketman (2019) - Official Trailer - Paramount Pi,22.418423,14.49010968,42.89458394,20.19688189,42.0212239,14.37176615,14.54810351,29.0589124,15.11375606,45.67813575,29.42391932,9.784184396,3
ROUGH NIGHT - Official Restricted Trailer (HD),11.32278666,28.6046356,38.95381391,21.11876756,15.00850171,9.28819254,7.189898938,68.51340532,15.65044671,36.11652553,31.15767241,17.07535535,3
Runaway Romance  2018  Official Trailer  ACI Inspires,23.11824858,5.692336336,70.71760297,0.471822405,0.999086723,45.33385634,0.452741794,53.21431756,22.70584553,39.07286227,30.55548072,7.665811479,3
SEE YOU SOON Trailer (2019) Romance Movie,12.60433197,19.47993785,49.53443408,18.38129163,11.05642766,4.602471367,3.755124658,80.58597445,18.32256317,25.66393018,26.80884004,29.20466661,3
Special Telugu Movie Romantic Trailer  Ajay  2019 Latest Telugu Movie Trailers  Movie Blends,22.73136675,3.1243762,73.97727966,0.166975427,20.83321065,33.32635462,2.248243615,43.59219372,11.29850373,39.0812248,26.12400651,23.4962672,3
"SUMMER LOVE  New Nepali Movie Trailer 2019  Ashish Piya, Rewati Chhetri, Suraj Singh Thakuri",14.04454559,17.89518446,65.91200829,2.148265764,6.571538746,51.17051005,0.82113808,41.43681228,55.89823127,13.13741505,19.01251078,11.95185035,3
SUNRISE IN HEAVEN Official Trailer (2019) Caylee Cowan,16.46506786,20.47786713,48.37211072,14.6849528,32.82556534,24.99734759,21.55670822,20.62037885,4.24487032,50.61376095,33.87501836,11.26635075,3
"SUNRISE IN HEAVEN Official Trailer (2019) Corbin Bernsen, Dee Wallace Movie HD",14.63648379,24.07347858,48.24949503,13.04053962,26.49235427,29.00119126,9.592670202,34.91378129,4.456331208,49.27250743,34.92557704,11.34558395,3
Super Troopers Movie CLIP -Speeding Germans Scene ,35.95701158,0.561043946,63.24926615,0.232674391,24.54050332,63.73516321,1.995496824,9.728835523,2.356115915,45.28247714,36.1438334,16.2175715,3
The Big Sick – Official US Trailer  Amazon Studios,14.70870078,19.50436085,56.50678873,9.280151129,26.12070739,43.69485974,3.30988653,26.87455118,20.79868317,37.24933565,38.93393576,3.018041514,3
The Departed Recut Romantic Trailer,14.59566951,21.64035439,37.72304654,26.04092956,11.89549118,32.33028948,21.52384371,34.25038159,0.670038257,55.51552773,42.97421873,0.840212684,3
The Discovery _ Official Trailer [HD] _ Netflix,16.57301486,10.158436,42.71784723,30.55069745,5.831108242,8.452131599,19.00752932,66.70922637,5.372669175,56.10464811,33.66568387,4.857003689,3
The Goldfinch First Look (2019) _ Movieclips Trail,4.521422833,44.35634017,42.66389906,8.458340168,0.6738469,32.96549618,1.405164041,64.95549679,4.10261713,54.5024097,32.88144767,8.513518423,3
The Hustle Trailer #1 (2019)  Movieclips Trailers,13.18028122,16.93555862,64.47284818,5.411315337,6.296719611,32.0463866,2.473619953,59.1832757,11.28724292,46.81876898,31.0020566,10.89193076,3
"THE LAYOVER Trailer (Comedy, 2017) Alexandra Dadda",2.035180107,32.26294816,29.21529412,36.48657799,1.571379416,61.90558076,1.506782603,35.01625657,36.40979528,15.12476504,21.80788815,26.65754855,3
The Longest Ride TRAILER - Valentines Day (2015) Scott Eastwood Romance Movie HD,28.02894711,11.32248417,48.32144082,12.32713312,27.04882622,5.615781248,11.80007532,55.53532243,11.08188704,44.54021454,29.77336645,14.6045357,3
The Mountain Between Us  Deleted scene,2.296967804,2.11313162,21.92795277,73.66194725,81.47075176,5.213139579,0.576520013,12.73959279,1.187222917,83.57304335,11.53118536,3.708552569,3
"The One I Love Official Trailer #1 (2014) - Elizabeth Moss, Mark Duplass Romantic Comedy HD",35.12836099,2.588015608,61.56131625,0.722306687,2.6973214,47.44957089,3.156007826,46.69709802,4.462759569,60.00602245,28.55772078,6.97349757,3
The Perfect Date  Official Trailer [HD]  Netflix,17.33044535,13.76326829,46.44739628,22.4588871,40.24559259,14.851515,13.6398077,31.26307726,29.01779413,31.73008561,26.59615278,12.65596002,3
THE ROSIE PROJECT Trailer,4.599921405,33.96904469,60.67535281,0.755678816,17.35255569,71.867764,7.939614356,2.840070426,55.4907918,1.250902843,42.55518615,0.703116553,3
The Souvenir  Official Clip HD,14.41001147,9.37314406,24.61753488,51.59931183,0.580691686,0.343641802,99.05127883,0.024389125,1.321299654,75.20673871,20.57934403,2.89261546,3
THE TOMORROW MAN  Official Trailer,24.36994314,13.27651888,53.07314396,9.280400723,23.74707609,7.099629194,26.97218359,42.18111038,10.24127826,42.66338646,42.36976504,4.725572467,3
The Ugly Truth - Official Trailer,17.70166159,10.94084606,70.14740109,1.210088748,32.5925827,28.89836133,0.873909984,37.63514757,20.09829879,35.33320725,33.79417956,10.77430993,3
TOP END WEDDING Trailer (2019) – Comedy Movie,13.2358849,9.204042703,77.27742195,0.282650301,6.112928689,37.44875491,0.153297128,56.28501773,20.81747651,23.17088693,25.45030415,30.56133687,3
"Tulip Fever Official Trailer #1 (2017) Cara Delevingne, Alicia Vikander Drama Movie HD",16.47766083,12.96301484,33.1396699,37.41965592,15.28429091,6.793643534,56.25613928,21.66592777,30.64497709,29.0627569,27.37444341,12.91781068,3
Under the Silver Lake  Official Trailer HD  A24,28.68078649,10.90069786,50.15780926,10.26069969,69.73785162,10.33151597,14.71775919,5.21286726,17.51952171,48.66754711,30.94126284,2.871666662,3
What Men Want (2019) - Official Trailer - Paramoun,8.545938879,34.53025222,49.90851879,7.01527968,7.424238324,27.5670737,5.124514177,59.88416672,23.89058322,37.49492466,28.40813994,10.2063559,3
WhatIf with Renée Zellweger  Official Trailer  Netflix,13.24521601,22.92999327,44.20347214,19.62131411,0.315468642,11.08778566,9.372522682,79.2242229,3.38533707,60.09579897,31.33127689,5.187584832,3
When We First Met - Official Trailer (2018) Alexan,9.143400937,27.98776627,33.00798535,29.86084521,2.672270313,11.93545684,15.14714956,70.24512291,5.637980625,67.41372943,23.49435836,3.45392935,3
Where is The Venkatalakshmi ROMANTIC TRAILER  Laxmi Raai  Praveen  Madhu Nandan  Telugu Cinema,0.730622048,22.953026,76.21047497,0.105881039,17.01289266,7.845374197,3.167092428,71.97463512,25.06062686,29.82974052,34.77076292,10.33886746,3
"Whered You Go, Bernadette Trailer #2 (2019)  Movieclips Trailers",11.52344272,23.00836593,62.68513203,2.783060819,4.057249427,69.50739026,0.699885376,25.73547363,27.62745023,40.43921232,27.60365903,4.329679534,3
Write When You Get Work Trailer #1 (2018)  Movieclips Indie,3.903811797,29.71598208,28.48442793,37.89577782,6.061235443,22.93355018,27.1039933,43.9012289,10.56106761,37.77465522,28.42918634,23.23509008,3
Yedu Chepala Katha Movie Official Trailer  Latest Telugu Romantic Trailers 2019  Daily Culture,6.500141323,10.24125069,61.27290726,21.98569626,2.731587552,20.93736529,5.163379386,71.16767168,68.19212437,3.003598377,11.05897203,17.74529517,3
"YOU Official Trailer (2018) Penn Badgley, Netflix TV Show HD",16.44273996,20.18504292,53.24531198,10.1269044,14.20921236,16.2992686,13.75341862,55.73810339,6.401691586,50.2466023,30.5123508,12.83936501,3
